Date,Order Number,Index,Name,Price,Quantity,Total
2020-07-10 16:23:34,1588,1,Rice and Curry Vegetable,170,1,170
2020-07-10 16:31:31,1589,6,Chicken Rice,320,4,1280
2020-07-10 16:51:22,1590,8,Chicken Kottu,280,1,280
2020-07-10 16:51:55,1591,7,Egg Kottu,200,1,200
2020-07-10 16:57:15,1592,4,Rice and Curry Chicken,200,1,200
2020-07-10 17:12:25,1593,8,Chicken Kottu,280,2,560
2020-07-10 17:40:30,1594,10,Chicken Biriyani,360,2,720
2020-07-10 18:00:46,1595,8,Chicken Kottu,280,5,1400
2020-07-10 18:01:30,1596,4,Rice and Curry Chicken,200,1,200
2020-07-10 18:02:02,1597,5,Egg Rice,200,2,400
2020-07-10 18:11:29,1598,4,Rice and Curry Chicken,200,1,200
2020-07-10 18:31:55,1599,8,Chicken Kottu,280,1,280
2020-07-10 18:32:31,1600,5,Egg Rice,200,1,200
2020-07-10 18:52:27,1601,4,Rice and Curry Chicken,200,5,1000
2020-07-10 19:01:39,1602,6,Chicken Rice,320,1,320
2020-07-10 19:03:48,1603,2,Rice and Curry Egg,190,2,380
2020-07-10 19:29:29,1604,8,Chicken Kottu,280,3,840
2020-07-10 19:55:07,1605,3,Rice and Curry Fish,200,2,400
2020-07-11 08:16:33,1606,2,Rice and Curry Egg,190,2,380
2020-07-11 08:26:31,1607,8,Chicken Kottu,280,1,280
2020-07-11 08:33:30,1608,8,Chicken Kottu,280,3,840
2020-07-11 09:03:48,1609,6,Chicken Rice,320,5,1600
2020-07-11 09:57:36,1610,8,Chicken Kottu,280,1,280
2020-07-11 10:47:57,1611,7,Egg Kottu,200,1,200
2020-07-11 11:15:37,1612,4,Rice and Curry Chicken,200,1,200
2020-07-11 11:23:40,1613,4,Rice and Curry Chicken,200,2,400
2020-07-11 11:32:55,1614,6,Chicken Rice,320,1,320
2020-07-11 11:44:47,1615,8,Chicken Kottu,280,1,280
2020-07-11 12:03:05,1616,5,Egg Rice,200,1,200
2020-07-11 12:04:00,1617,1,Rice and Curry Vegetable,170,4,680
2020-07-11 12:11:23,1618,3,Rice and Curry Fish,200,1,200
2020-07-11 12:13:18,1619,2,Rice and Curry Egg,190,1,190
2020-07-11 12:15:41,1620,10,Chicken Biriyani,360,2,720
2020-07-11 12:20:15,1621,5,Egg Rice,200,5,1000
2020-07-11 12:24:44,1622,5,Egg Rice,200,1,200
2020-07-11 13:24:09,1623,2,Rice and Curry Egg,190,5,950
2020-07-11 13:38:10,1624,8,Chicken Kottu,280,1,280
2020-07-11 13:53:11,1625,2,Rice and Curry Egg,190,3,570
2020-07-11 14:22:02,1626,8,Chicken Kottu,280,1,280
2020-07-11 14:38:21,1627,4,Rice and Curry Chicken,200,1,200
2020-07-11 14:41:49,1628,9,Egg Biriyani,250,4,1000
2020-07-11 14:51:55,1629,6,Chicken Rice,320,2,640
2020-07-11 15:04:24,1630,6,Chicken Rice,320,2,640
2020-07-11 15:10:37,1631,7,Egg Kottu,200,3,600
2020-07-11 16:22:32,1632,3,Rice and Curry Fish,200,2,400
2020-07-11 16:23:12,1633,9,Egg Biriyani,250,5,1250
2020-07-11 16:27:28,1634,6,Chicken Rice,320,1,320
2020-07-11 16:29:30,1635,10,Chicken Biriyani,360,3,1080
2020-07-11 16:30:08,1636,8,Chicken Kottu,280,1,280
2020-07-11 16:48:46,1637,7,Egg Kottu,200,1,200
2020-07-11 16:53:46,1638,4,Rice and Curry Chicken,200,1,200
2020-07-11 17:18:08,1639,4,Rice and Curry Chicken,200,1,200
2020-07-11 17:29:13,1640,10,Chicken Biriyani,360,1,360
2020-07-11 17:38:14,1641,4,Rice and Curry Chicken,200,1,200
2020-07-11 17:40:12,1642,3,Rice and Curry Fish,200,1,200
2020-07-11 17:47:28,1643,2,Rice and Curry Egg,190,1,190
2020-07-11 17:53:28,1644,5,Egg Rice,200,1,200
2020-07-11 17:54:40,1645,4,Rice and Curry Chicken,200,2,400
2020-07-11 18:03:39,1646,1,Rice and Curry Vegetable,170,1,170
2020-07-11 18:04:44,1647,5,Egg Rice,200,1,200
2020-07-11 18:28:30,1648,3,Rice and Curry Fish,200,1,200
2020-07-11 18:41:31,1649,7,Egg Kottu,200,3,600
2020-07-11 18:47:05,1650,8,Chicken Kottu,280,5,1400
2020-07-11 18:50:18,1651,4,Rice and Curry Chicken,200,1,200
2020-07-11 18:54:58,1652,5,Egg Rice,200,3,600
2020-07-11 19:10:23,1653,6,Chicken Rice,320,4,1280
2020-07-11 19:25:39,1654,7,Egg Kottu,200,4,800
2020-07-11 19:30:55,1655,6,Chicken Rice,320,1,320
2020-07-11 19:35:25,1656,7,Egg Kottu,200,1,200
2020-07-11 19:48:15,1657,9,Egg Biriyani,250,2,500
2020-07-11 19:48:17,1658,4,Rice and Curry Chicken,200,3,600
2020-07-12 08:22:19,1659,3,Rice and Curry Fish,200,2,400
2020-07-12 08:31:11,1660,10,Chicken Biriyani,360,1,360
2020-07-12 08:42:34,1661,5,Egg Rice,200,1,200
2020-07-12 08:55:51,1662,4,Rice and Curry Chicken,200,3,600
2020-07-12 08:58:31,1663,7,Egg Kottu,200,3,600
2020-07-12 09:09:16,1664,6,Chicken Rice,320,3,960
2020-07-12 09:10:23,1665,5,Egg Rice,200,4,800
2020-07-12 09:32:29,1666,6,Chicken Rice,320,1,320
2020-07-12 09:41:33,1667,2,Rice and Curry Egg,190,5,950
2020-07-12 09:55:34,1668,6,Chicken Rice,320,1,320
2020-07-12 09:58:42,1669,7,Egg Kottu,200,1,200
2020-07-12 10:22:31,1670,6,Chicken Rice,320,3,960
2020-07-12 10:42:31,1671,1,Rice and Curry Vegetable,170,1,170
2020-07-12 11:03:31,1672,3,Rice and Curry Fish,200,4,800
2020-07-12 11:17:05,1673,3,Rice and Curry Fish,200,1,200
2020-07-12 11:22:07,1674,6,Chicken Rice,320,1,320
2020-07-12 11:39:31,1675,9,Egg Biriyani,250,1,250
2020-07-12 11:56:23,1676,4,Rice and Curry Chicken,200,2,400
2020-07-12 12:37:54,1677,3,Rice and Curry Fish,200,1,200
2020-07-12 12:46:43,1678,9,Egg Biriyani,250,1,250
2020-07-12 13:14:45,1679,4,Rice and Curry Chicken,200,1,200
2020-07-12 13:27:04,1680,3,Rice and Curry Fish,200,3,600
2020-07-12 13:40:04,1681,5,Egg Rice,200,1,200
2020-07-12 13:50:47,1682,5,Egg Rice,200,4,800
2020-07-12 13:52:18,1683,4,Rice and Curry Chicken,200,1,200
2020-07-12 14:12:14,1684,4,Rice and Curry Chicken,200,4,800
2020-07-12 14:27:26,1685,4,Rice and Curry Chicken,200,1,200
2020-07-12 14:43:09,1686,3,Rice and Curry Fish,200,1,200
2020-07-12 15:02:25,1687,3,Rice and Curry Fish,200,1,200
2020-07-12 16:28:47,1688,7,Egg Kottu,200,1,200
2020-07-12 16:45:36,1689,3,Rice and Curry Fish,200,2,400
2020-07-12 17:01:10,1690,6,Chicken Rice,320,1,320
2020-07-12 17:04:03,1691,2,Rice and Curry Egg,190,2,380
2020-07-12 17:14:54,1692,8,Chicken Kottu,280,3,840
2020-07-12 17:30:21,1693,7,Egg Kottu,200,2,400
2020-07-12 17:30:24,1694,2,Rice and Curry Egg,190,1,190
2020-07-12 17:36:16,1695,6,Chicken Rice,320,1,320
2020-07-12 17:55:08,1696,2,Rice and Curry Egg,190,1,190
2020-07-12 18:05:44,1697,5,Egg Rice,200,1,200
2020-07-12 18:11:03,1698,8,Chicken Kottu,280,3,840
2020-07-12 18:36:02,1699,8,Chicken Kottu,280,1,280
2020-07-12 19:07:14,1700,4,Rice and Curry Chicken,200,1,200
2020-07-12 19:11:38,1701,4,Rice and Curry Chicken,200,3,600
2020-07-13 08:36:30,1702,7,Egg Kottu,200,3,600
2020-07-13 08:50:29,1703,3,Rice and Curry Fish,200,3,600
2020-07-13 09:02:12,1704,8,Chicken Kottu,280,1,280
2020-07-13 09:34:58,1705,6,Chicken Rice,320,5,1600
2020-07-13 09:59:53,1706,8,Chicken Kottu,280,1,280
2020-07-13 10:04:20,1707,7,Egg Kottu,200,1,200
2020-07-13 10:17:03,1708,5,Egg Rice,200,4,800
2020-07-13 10:20:15,1709,8,Chicken Kottu,280,1,280
2020-07-13 10:25:34,1710,4,Rice and Curry Chicken,200,3,600
2020-07-13 10:28:30,1711,6,Chicken Rice,320,2,640
2020-07-13 10:36:09,1712,3,Rice and Curry Fish,200,1,200
2020-07-13 10:52:05,1713,7,Egg Kottu,200,2,400
2020-07-13 10:57:40,1714,3,Rice and Curry Fish,200,3,600
2020-07-13 11:21:06,1715,10,Chicken Biriyani,360,2,720
2020-07-13 11:40:31,1716,4,Rice and Curry Chicken,200,2,400
2020-07-13 11:51:22,1717,3,Rice and Curry Fish,200,1,200
2020-07-13 13:06:01,1718,5,Egg Rice,200,1,200
2020-07-13 13:22:22,1719,6,Chicken Rice,320,4,1280
2020-07-13 13:27:19,1720,6,Chicken Rice,320,1,320
2020-07-13 13:44:49,1721,3,Rice and Curry Fish,200,3,600
2020-07-13 13:49:57,1722,8,Chicken Kottu,280,3,840
2020-07-13 14:09:21,1723,6,Chicken Rice,320,4,1280
2020-07-13 14:12:43,1724,2,Rice and Curry Egg,190,1,190
2020-07-13 14:44:50,1725,4,Rice and Curry Chicken,200,3,600
2020-07-13 14:50:02,1726,8,Chicken Kottu,280,1,280
2020-07-13 15:25:38,1727,7,Egg Kottu,200,1,200
2020-07-13 15:35:59,1728,6,Chicken Rice,320,1,320
2020-07-13 15:42:26,1729,4,Rice and Curry Chicken,200,4,800
2020-07-13 15:48:45,1730,4,Rice and Curry Chicken,200,2,400
2020-07-13 16:05:44,1731,3,Rice and Curry Fish,200,4,800
2020-07-13 16:09:08,1732,8,Chicken Kottu,280,1,280
2020-07-13 16:22:58,1733,10,Chicken Biriyani,360,2,720
2020-07-13 16:25:47,1734,1,Rice and Curry Vegetable,170,2,340
2020-07-13 16:33:00,1735,3,Rice and Curry Fish,200,1,200
2020-07-13 16:54:26,1736,1,Rice and Curry Vegetable,170,1,170
2020-07-13 16:59:17,1737,5,Egg Rice,200,1,200
2020-07-13 17:05:16,1738,3,Rice and Curry Fish,200,4,800
2020-07-13 17:08:46,1739,3,Rice and Curry Fish,200,2,400
2020-07-13 17:11:25,1740,4,Rice and Curry Chicken,200,4,800
2020-07-13 17:11:40,1741,10,Chicken Biriyani,360,1,360
2020-07-13 17:20:09,1742,4,Rice and Curry Chicken,200,2,400
2020-07-13 17:26:36,1743,8,Chicken Kottu,280,4,1120
2020-07-13 17:58:45,1744,2,Rice and Curry Egg,190,3,570
2020-07-13 18:07:30,1745,2,Rice and Curry Egg,190,1,190
2020-07-13 18:34:39,1746,5,Egg Rice,200,1,200
2020-07-13 18:45:10,1747,8,Chicken Kottu,280,2,560
2020-07-13 19:18:00,1748,5,Egg Rice,200,4,800
2020-07-13 19:35:34,1749,10,Chicken Biriyani,360,1,360
2020-07-14 08:07:42,1750,6,Chicken Rice,320,1,320
2020-07-14 08:19:13,1751,10,Chicken Biriyani,360,4,1440
2020-07-14 08:37:38,1752,5,Egg Rice,200,1,200
2020-07-14 08:55:29,1753,4,Rice and Curry Chicken,200,2,400
2020-07-14 08:59:32,1754,4,Rice and Curry Chicken,200,4,800
2020-07-14 09:00:30,1755,6,Chicken Rice,320,1,320
2020-07-14 09:11:26,1756,4,Rice and Curry Chicken,200,1,200
2020-07-14 09:27:54,1757,4,Rice and Curry Chicken,200,1,200
2020-07-14 09:28:20,1758,6,Chicken Rice,320,1,320
2020-07-14 09:28:41,1759,6,Chicken Rice,320,2,640
2020-07-14 09:46:46,1760,7,Egg Kottu,200,3,600
2020-07-14 09:51:22,1761,6,Chicken Rice,320,1,320
2020-07-14 10:06:24,1762,3,Rice and Curry Fish,200,1,200
2020-07-14 10:13:20,1763,3,Rice and Curry Fish,200,2,400
2020-07-14 11:03:02,1764,3,Rice and Curry Fish,200,2,400
2020-07-14 11:43:23,1765,4,Rice and Curry Chicken,200,3,600
2020-07-14 11:45:07,1766,3,Rice and Curry Fish,200,3,600
2020-07-14 12:21:32,1767,8,Chicken Kottu,280,3,840
2020-07-14 12:22:31,1768,10,Chicken Biriyani,360,1,360
2020-07-14 12:47:54,1769,4,Rice and Curry Chicken,200,1,200
2020-07-14 12:48:09,1770,7,Egg Kottu,200,2,400
2020-07-14 13:18:29,1771,7,Egg Kottu,200,2,400
2020-07-14 13:53:17,1772,6,Chicken Rice,320,2,640
2020-07-14 14:06:52,1773,6,Chicken Rice,320,3,960
2020-07-14 14:09:49,1774,9,Egg Biriyani,250,3,750
2020-07-14 14:22:19,1775,4,Rice and Curry Chicken,200,2,400
2020-07-14 14:59:00,1776,6,Chicken Rice,320,1,320
2020-07-14 14:59:53,1777,6,Chicken Rice,320,1,320
2020-07-14 15:07:23,1778,3,Rice and Curry Fish,200,1,200
2020-07-14 15:45:18,1779,8,Chicken Kottu,280,2,560
2020-07-14 15:50:01,1780,7,Egg Kottu,200,2,400
2020-07-14 16:03:59,1781,1,Rice and Curry Vegetable,170,3,510
2020-07-14 16:06:01,1782,4,Rice and Curry Chicken,200,1,200
2020-07-14 16:16:35,1783,1,Rice and Curry Vegetable,170,2,340
2020-07-14 16:43:04,1784,9,Egg Biriyani,250,1,250
2020-07-14 17:39:50,1785,4,Rice and Curry Chicken,200,4,800
2020-07-14 18:37:44,1786,3,Rice and Curry Fish,200,2,400
2020-07-14 19:00:06,1787,6,Chicken Rice,320,3,960
2020-07-14 19:09:26,1788,3,Rice and Curry Fish,200,3,600
2020-07-14 19:38:30,1789,2,Rice and Curry Egg,190,3,570
2020-07-14 19:44:11,1790,2,Rice and Curry Egg,190,4,760
2020-07-15 08:03:09,1791,3,Rice and Curry Fish,200,2,400
2020-07-15 08:16:26,1792,1,Rice and Curry Vegetable,170,5,850
2020-07-15 08:32:55,1793,8,Chicken Kottu,280,4,1120
2020-07-15 08:38:21,1794,4,Rice and Curry Chicken,200,1,200
2020-07-15 08:45:30,1795,8,Chicken Kottu,280,1,280
2020-07-15 08:54:57,1796,4,Rice and Curry Chicken,200,5,1000
2020-07-15 09:05:19,1797,4,Rice and Curry Chicken,200,1,200
2020-07-15 09:23:32,1798,3,Rice and Curry Fish,200,4,800
2020-07-15 09:44:10,1799,4,Rice and Curry Chicken,200,2,400
2020-07-15 09:45:40,1800,6,Chicken Rice,320,3,960
2020-07-15 09:50:54,1801,8,Chicken Kottu,280,1,280
2020-07-15 09:54:09,1802,7,Egg Kottu,200,3,600
2020-07-15 09:59:26,1803,8,Chicken Kottu,280,2,560
2020-07-15 10:17:23,1804,2,Rice and Curry Egg,190,1,190
2020-07-15 10:29:27,1805,7,Egg Kottu,200,2,400
2020-07-15 10:48:43,1806,5,Egg Rice,200,2,400
2020-07-15 11:10:48,1807,10,Chicken Biriyani,360,3,1080
2020-07-15 11:11:30,1808,8,Chicken Kottu,280,3,840
2020-07-15 11:14:26,1809,7,Egg Kottu,200,1,200
2020-07-15 11:46:11,1810,4,Rice and Curry Chicken,200,5,1000
2020-07-15 11:52:11,1811,6,Chicken Rice,320,1,320
2020-07-15 12:17:08,1812,4,Rice and Curry Chicken,200,2,400
2020-07-15 12:30:39,1813,8,Chicken Kottu,280,2,560
2020-07-15 12:51:31,1814,5,Egg Rice,200,1,200
2020-07-15 12:55:39,1815,5,Egg Rice,200,2,400
2020-07-15 13:02:18,1816,3,Rice and Curry Fish,200,1,200
2020-07-15 13:37:57,1817,5,Egg Rice,200,1,200
2020-07-15 14:11:55,1818,4,Rice and Curry Chicken,200,1,200
2020-07-15 14:32:00,1819,2,Rice and Curry Egg,190,4,760
2020-07-15 14:38:04,1820,3,Rice and Curry Fish,200,3,600
2020-07-15 14:52:06,1821,7,Egg Kottu,200,2,400
2020-07-15 14:52:50,1822,2,Rice and Curry Egg,190,2,380
2020-07-15 15:01:22,1823,10,Chicken Biriyani,360,1,360
2020-07-15 15:27:34,1824,2,Rice and Curry Egg,190,2,380
2020-07-15 15:40:16,1825,4,Rice and Curry Chicken,200,2,400
2020-07-15 16:16:31,1826,4,Rice and Curry Chicken,200,3,600
2020-07-15 16:20:44,1827,3,Rice and Curry Fish,200,3,600
2020-07-15 16:24:22,1828,2,Rice and Curry Egg,190,1,190
2020-07-15 16:32:08,1829,7,Egg Kottu,200,3,600
2020-07-15 16:33:59,1830,9,Egg Biriyani,250,2,500
2020-07-15 16:40:26,1831,4,Rice and Curry Chicken,200,1,200
2020-07-15 16:41:46,1832,3,Rice and Curry Fish,200,1,200
2020-07-15 16:42:06,1833,3,Rice and Curry Fish,200,1,200
2020-07-15 16:54:19,1834,1,Rice and Curry Vegetable,170,3,510
2020-07-15 17:49:17,1835,1,Rice and Curry Vegetable,170,1,170
2020-07-15 17:52:54,1836,2,Rice and Curry Egg,190,3,570
2020-07-15 17:53:57,1837,3,Rice and Curry Fish,200,2,400
2020-07-15 18:20:35,1838,6,Chicken Rice,320,2,640
2020-07-15 18:34:45,1839,5,Egg Rice,200,1,200
2020-07-15 18:38:58,1840,4,Rice and Curry Chicken,200,1,200
2020-07-15 18:42:15,1841,4,Rice and Curry Chicken,200,2,400
2020-07-15 18:45:57,1842,10,Chicken Biriyani,360,1,360
2020-07-15 18:47:21,1843,8,Chicken Kottu,280,2,560
2020-07-15 18:54:21,1844,1,Rice and Curry Vegetable,170,1,170
2020-07-15 19:14:30,1845,1,Rice and Curry Vegetable,170,1,170
2020-07-15 19:48:17,1846,3,Rice and Curry Fish,200,4,800
2020-07-16 08:03:18,1847,4,Rice and Curry Chicken,200,1,200
2020-07-16 08:19:36,1848,9,Egg Biriyani,250,1,250
2020-07-16 08:41:25,1849,4,Rice and Curry Chicken,200,3,600
2020-07-16 08:49:29,1850,3,Rice and Curry Fish,200,1,200
2020-07-16 08:57:50,1851,9,Egg Biriyani,250,5,1250
2020-07-16 09:11:58,1852,3,Rice and Curry Fish,200,5,1000
2020-07-16 09:50:03,1853,8,Chicken Kottu,280,1,280
2020-07-16 10:15:11,1854,7,Egg Kottu,200,3,600
2020-07-16 10:20:07,1855,8,Chicken Kottu,280,3,840
2020-07-16 10:20:14,1856,9,Egg Biriyani,250,1,250
2020-07-16 11:18:50,1857,5,Egg Rice,200,2,400
2020-07-16 11:23:30,1858,4,Rice and Curry Chicken,200,3,600
2020-07-16 11:41:17,1859,4,Rice and Curry Chicken,200,1,200
2020-07-16 11:45:46,1860,8,Chicken Kottu,280,1,280
2020-07-16 11:46:28,1861,5,Egg Rice,200,1,200
2020-07-16 11:55:33,1862,5,Egg Rice,200,1,200
2020-07-16 12:02:45,1863,8,Chicken Kottu,280,4,1120
2020-07-16 12:24:35,1864,4,Rice and Curry Chicken,200,1,200
2020-07-16 12:38:26,1865,9,Egg Biriyani,250,1,250
2020-07-16 12:44:59,1866,7,Egg Kottu,200,3,600
2020-07-16 12:55:38,1867,7,Egg Kottu,200,1,200
2020-07-16 13:11:09,1868,4,Rice and Curry Chicken,200,2,400
2020-07-16 13:21:22,1869,8,Chicken Kottu,280,1,280
2020-07-16 13:21:23,1870,6,Chicken Rice,320,4,1280
2020-07-16 13:22:34,1871,8,Chicken Kottu,280,1,280
2020-07-16 13:38:13,1872,3,Rice and Curry Fish,200,4,800
2020-07-16 13:51:37,1873,5,Egg Rice,200,1,200
2020-07-16 14:22:34,1874,8,Chicken Kottu,280,1,280
2020-07-16 14:28:19,1875,5,Egg Rice,200,1,200
2020-07-16 14:35:36,1876,4,Rice and Curry Chicken,200,5,1000
2020-07-16 14:54:55,1877,5,Egg Rice,200,2,400
2020-07-16 15:02:30,1878,7,Egg Kottu,200,3,600
2020-07-16 15:25:12,1879,10,Chicken Biriyani,360,4,1440
2020-07-16 15:45:28,1880,4,Rice and Curry Chicken,200,3,600
2020-07-16 15:48:56,1881,2,Rice and Curry Egg,190,2,380
2020-07-16 16:01:38,1882,6,Chicken Rice,320,5,1600
2020-07-16 16:07:28,1883,7,Egg Kottu,200,1,200
2020-07-16 16:23:59,1884,3,Rice and Curry Fish,200,1,200
2020-07-16 16:32:13,1885,4,Rice and Curry Chicken,200,4,800
2020-07-16 16:33:44,1886,4,Rice and Curry Chicken,200,4,800
2020-07-16 16:55:01,1887,4,Rice and Curry Chicken,200,1,200
2020-07-16 17:38:41,1888,3,Rice and Curry Fish,200,1,200
2020-07-16 17:53:49,1889,3,Rice and Curry Fish,200,5,1000
2020-07-16 18:01:46,1890,8,Chicken Kottu,280,1,280
2020-07-16 18:01:52,1891,8,Chicken Kottu,280,3,840
2020-07-16 18:03:46,1892,8,Chicken Kottu,280,3,840
2020-07-16 18:17:47,1893,10,Chicken Biriyani,360,1,360
2020-07-16 18:20:19,1894,3,Rice and Curry Fish,200,1,200
2020-07-16 18:29:34,1895,4,Rice and Curry Chicken,200,5,1000
2020-07-16 18:39:39,1896,1,Rice and Curry Vegetable,170,1,170
2020-07-16 18:59:12,1897,4,Rice and Curry Chicken,200,2,400
2020-07-16 19:13:12,1898,4,Rice and Curry Chicken,200,1,200
2020-07-16 19:18:25,1899,6,Chicken Rice,320,1,320
2020-07-16 19:23:18,1900,8,Chicken Kottu,280,1,280
2020-07-16 19:37:01,1901,7,Egg Kottu,200,2,400
2020-07-16 19:41:47,1902,4,Rice and Curry Chicken,200,1,200
2020-07-16 19:52:34,1903,7,Egg Kottu,200,1,200
2020-07-17 08:06:01,1904,8,Chicken Kottu,280,4,1120
2020-07-17 08:19:05,1905,10,Chicken Biriyani,360,1,360
2020-07-17 08:29:35,1906,4,Rice and Curry Chicken,200,1,200
2020-07-17 09:12:53,1907,10,Chicken Biriyani,360,4,1440
2020-07-17 09:34:45,1908,5,Egg Rice,200,1,200
2020-07-17 09:44:00,1909,9,Egg Biriyani,250,3,750
2020-07-17 09:48:04,1910,7,Egg Kottu,200,1,200
2020-07-17 10:57:29,1911,4,Rice and Curry Chicken,200,4,800
2020-07-17 11:08:20,1912,2,Rice and Curry Egg,190,2,380
2020-07-17 11:43:28,1913,8,Chicken Kottu,280,4,1120
2020-07-17 11:49:01,1914,6,Chicken Rice,320,1,320
2020-07-17 11:51:07,1915,4,Rice and Curry Chicken,200,2,400
2020-07-17 12:10:09,1916,4,Rice and Curry Chicken,200,3,600
2020-07-17 12:10:35,1917,7,Egg Kottu,200,1,200
2020-07-17 13:19:16,1918,3,Rice and Curry Fish,200,4,800
2020-07-17 13:22:51,1919,7,Egg Kottu,200,1,200
2020-07-17 13:28:34,1920,2,Rice and Curry Egg,190,1,190
2020-07-17 14:18:22,1921,4,Rice and Curry Chicken,200,3,600
2020-07-17 14:21:28,1922,6,Chicken Rice,320,1,320
2020-07-17 14:33:05,1923,10,Chicken Biriyani,360,2,720
2020-07-17 15:01:41,1924,2,Rice and Curry Egg,190,1,190
2020-07-17 15:04:54,1925,9,Egg Biriyani,250,4,1000
2020-07-17 15:46:04,1926,2,Rice and Curry Egg,190,4,760
2020-07-17 15:49:08,1927,10,Chicken Biriyani,360,1,360
2020-07-17 16:51:53,1928,9,Egg Biriyani,250,4,1000
2020-07-17 16:53:30,1929,7,Egg Kottu,200,5,1000
2020-07-17 17:06:12,1930,1,Rice and Curry Vegetable,170,1,170
2020-07-17 17:10:42,1931,10,Chicken Biriyani,360,1,360
2020-07-17 17:11:10,1932,3,Rice and Curry Fish,200,2,400
2020-07-17 17:21:43,1933,9,Egg Biriyani,250,1,250
2020-07-17 17:28:18,1934,10,Chicken Biriyani,360,1,360
2020-07-17 17:36:18,1935,7,Egg Kottu,200,1,200
2020-07-17 17:38:38,1936,8,Chicken Kottu,280,1,280
2020-07-17 18:30:39,1937,8,Chicken Kottu,280,1,280
2020-07-17 18:33:33,1938,4,Rice and Curry Chicken,200,4,800
2020-07-17 18:38:28,1939,4,Rice and Curry Chicken,200,1,200
2020-07-17 18:54:12,1940,4,Rice and Curry Chicken,200,1,200
2020-07-17 18:55:14,1941,5,Egg Rice,200,2,400
2020-07-17 19:11:18,1942,3,Rice and Curry Fish,200,1,200
2020-07-17 19:12:12,1943,3,Rice and Curry Fish,200,2,400
2020-07-17 19:13:45,1944,6,Chicken Rice,320,3,960
2020-07-17 19:19:08,1945,6,Chicken Rice,320,5,1600
2020-07-17 19:28:09,1946,9,Egg Biriyani,250,1,250
2020-07-17 19:46:19,1947,4,Rice and Curry Chicken,200,1,200
2020-07-17 19:51:12,1948,3,Rice and Curry Fish,200,2,400
2020-07-18 08:12:11,1949,4,Rice and Curry Chicken,200,4,800
2020-07-18 08:57:39,1950,3,Rice and Curry Fish,200,1,200
2020-07-18 09:10:40,1951,10,Chicken Biriyani,360,1,360
2020-07-18 09:13:45,1952,5,Egg Rice,200,1,200
2020-07-18 09:31:03,1953,9,Egg Biriyani,250,3,750
2020-07-18 09:37:54,1954,4,Rice and Curry Chicken,200,3,600
2020-07-18 09:59:57,1955,3,Rice and Curry Fish,200,2,400
2020-07-18 10:18:12,1956,4,Rice and Curry Chicken,200,1,200
2020-07-18 10:35:35,1957,3,Rice and Curry Fish,200,1,200
2020-07-18 10:38:56,1958,8,Chicken Kottu,280,2,560
2020-07-18 10:42:39,1959,4,Rice and Curry Chicken,200,1,200
2020-07-18 10:55:05,1960,10,Chicken Biriyani,360,3,1080
2020-07-18 10:55:45,1961,4,Rice and Curry Chicken,200,1,200
2020-07-18 11:19:44,1962,8,Chicken Kottu,280,1,280
2020-07-18 11:22:16,1963,8,Chicken Kottu,280,1,280
2020-07-18 11:40:26,1964,4,Rice and Curry Chicken,200,2,400
2020-07-18 11:48:13,1965,6,Chicken Rice,320,4,1280
2020-07-18 12:08:32,1966,4,Rice and Curry Chicken,200,4,800
2020-07-18 12:13:22,1967,6,Chicken Rice,320,1,320
2020-07-18 12:17:44,1968,5,Egg Rice,200,3,600
2020-07-18 12:18:10,1969,10,Chicken Biriyani,360,2,720
2020-07-18 12:48:26,1970,8,Chicken Kottu,280,1,280
2020-07-18 12:55:46,1971,9,Egg Biriyani,250,3,750
2020-07-18 13:17:33,1972,5,Egg Rice,200,1,200
2020-07-18 13:22:27,1973,6,Chicken Rice,320,4,1280
2020-07-18 14:06:53,1974,10,Chicken Biriyani,360,2,720
2020-07-18 14:06:53,1975,2,Rice and Curry Egg,190,2,380
2020-07-18 14:17:18,1976,8,Chicken Kottu,280,3,840
2020-07-18 14:31:14,1977,3,Rice and Curry Fish,200,1,200
2020-07-18 14:36:30,1978,7,Egg Kottu,200,4,800
2020-07-18 15:07:06,1979,6,Chicken Rice,320,3,960
2020-07-18 15:30:18,1980,8,Chicken Kottu,280,5,1400
2020-07-18 15:34:26,1981,1,Rice and Curry Vegetable,170,1,170
2020-07-18 15:47:56,1982,5,Egg Rice,200,5,1000
2020-07-18 15:55:08,1983,1,Rice and Curry Vegetable,170,2,340
2020-07-18 15:58:47,1984,8,Chicken Kottu,280,1,280
2020-07-18 16:09:47,1985,6,Chicken Rice,320,3,960
2020-07-18 16:17:05,1986,6,Chicken Rice,320,4,1280
2020-07-18 16:40:06,1987,4,Rice and Curry Chicken,200,4,800
2020-07-18 16:43:31,1988,6,Chicken Rice,320,1,320
2020-07-18 16:51:32,1989,4,Rice and Curry Chicken,200,3,600
2020-07-18 16:56:46,1990,2,Rice and Curry Egg,190,5,950
2020-07-18 17:12:17,1991,3,Rice and Curry Fish,200,2,400
2020-07-18 17:20:22,1992,6,Chicken Rice,320,1,320
2020-07-18 17:28:35,1993,6,Chicken Rice,320,1,320
2020-07-18 17:32:46,1994,5,Egg Rice,200,2,400
2020-07-18 17:45:10,1995,1,Rice and Curry Vegetable,170,1,170
2020-07-18 17:57:13,1996,8,Chicken Kottu,280,1,280
2020-07-18 18:28:06,1997,6,Chicken Rice,320,4,1280
2020-07-18 18:40:26,1998,8,Chicken Kottu,280,1,280
